RECORDING_SESSION_LABEL,INDEX,AVERAGE_BLINK_DURATION,AVERAGE_FIXATION_DURATION,SD_FIXATION_DURATION,AVERAGE_SACCADE_AMPLITUDE,SD_SACCADE_AMPLITUDE,BLINK_COUNT,FIXATION_COUNT,PUPIL_SIZE_MEAN,SACCADE_COUNT,VISITED_INTEREST_AREA_COUNT,Session_Name_,Trial_Index_,Trial_Recycled_,type,book_name,book,page,total_page,RT,answer,correct_answer,page_name
msd003,26,,140.48,105.83,4.28,3.95,0,31,2364.56,31,,msd003,26,False,question,northpole,4,3,13,6741.55884084,1,1,question-northpole-3
msd003,27,,145.8,98.8,2.82,3.14,0,44,2484.18,44,,msd003,27,False,question,northpole,4,4,13,10218.3718408,2,2,question-northpole-4
msd003,28,76.00,209.51,136.63,4.94,4.78,1,84,2050.26,83,,msd003,28,False,question,northpole,4,5,13,22236.4378408,2,4,question-northpole-5
msd003,29,,200.43,157.14,3.95,1.51,0,7,2007.57,7,,msd003,29,False,question,northpole,4,6,13,1610.94684084,3,-99,question-northpole-6
msd003,30,,229.2,136.22,4.61,2.16,0,10,2219.33,9,,msd003,30,False,question,northpole,4,7,13,2696.80584084,2,-99,question-northpole-7
msd003,31,,172.7,134.86,3.26,1.84,0,10,2039.37,9,,msd003,31,False,question,northpole,4,8,13,2097.38984084,4,-99,question-northpole-8
msd003,32,,136.0,74.05,5.68,2.16,0,6,2071.86,5,,msd003,32,False,question,northpole,4,9,13,1030.73684084,2,-99,question-northpole-9
msd003,33,,198.5,112.69,4.78,2.61,0,18,2231.01,17,,msd003,33,False,question,northpole,4,10,13,4257.56084084,4,-99,question-northpole-10
msd003,34,,210.92,149.79,4.21,2.02,0,13,2206.59,13,,msd003,34,False,question,northpole,4,11,13,3148.64384084,2,-99,question-northpole-11
msd003,35,,191.7,70.89,5.17,2.70,0,10,2276.99,9,,msd003,35,False,question,northpole,4,12,13,2208.22084084,2,-99,question-northpole-12
msd003,36,,158.33,35.9,2.86,1.67,0,6,1870.0,6,,msd003,36,False,question,northpole,4,13,13,1160.75584084,2,-99,question-northpole-13
msd003,37,111.00,277.49,124.11,5.36,5.81,1,128,1948.12,127,76,msd003,37,True,reading,dickens,1,1,5,40889.9618408,1,-99,reading-dickens-1
msd003,38,,280.78,142.09,3.91,5.07,0,99,1961.57,99,75,msd003,38,True,reading,dickens,1,2,5,31179.4298408,1,-99,reading-dickens-2
msd003,39,152.00,281.42,151.18,4.37,4.85,2,106,1900.08,106,76,msd003,39,True,reading,dickens,1,3,5,34353.9628408,1,-99,reading-dickens-3
msd003,40,87.50,256.35,205.36,4.95,6.03,2,88,1829.36,88,59,msd003,40,True,reading,dickens,1,4,5,26319.9318408,1,-99,reading-dickens-4
msd003,41,59.00,227.1,144.27,3.32,4.35,1,73,1954.65,72,38,msd003,41,False,reading,dickens,1,5,5,19117.9958408,0,-99,reading-dickens-5
msd003,42,814.00,174.13,84.5,4.27,4.59,1,76,2173.35,75,,msd003,42,False,question,dickens,1,1,13,17921.8008408,2,1,question-dickens-1
msd003,43,111.00,234.04,140.17,4.44,3.87,1,76,2201.17,76,,msd003,43,False,question,dickens,1,2,13,20842.3508408,2,3,question-dickens-2
msd003,44,,219.67,84.15,4.80,4.28,0,54,2139.06,53,,msd003,44,False,question,dickens,1,3,13,13787.4698408,1,1,question-dickens-3
msd003,45,389.50,229.83,102.64,4.55,3.83,2,36,2245.59,36,,msd003,45,False,question,dickens,1,4,13,10852.1428408,4,4,question-dickens-4
msd003,46,,206.4,115.66,4.18,3.89,0,68,2188.32,67,,msd003,46,False,question,dickens,1,5,13,16893.3138408,3,3,question-dickens-5
msd003,47,,244.82,139.1,4.32,2.33,0,11,2076.6,10,,msd003,47,False,question,dickens,1,6,13,3066.75384084,3,-99,question-dickens-6
msd003,48,178.00,219.4,132.78,6.77,8.23,1,10,2013.31,10,,msd003,48,False,question,dickens,1,7,13,2803.04484084,3,-99,question-dickens-7
msd003,49,,270.25,146.08,4.61,1.78,0,8,2103.6,7,,msd003,49,False,question,dickens,1,8,13,2369.69484084,3,-99,question-dickens-8
msd003,50,,167.2,75.06,6.50,0.82,0,5,1940.63,4,,msd003,50,False,question,dickens,1,9,13,952.559840839,2,-99,question-dickens-9
msd003,51,,298.6,199.73,6.60,2.30,0,5,1910.12,5,,msd003,51,False,question,dickens,1,10,13,1672.34284084,3,-99,question-dickens-10
msd003,52,,303.43,182.58,5.40,3.29,0,7,2076.77,6,,msd003,52,False,question,dickens,1,11,13,2325.03184084,2,-99,question-dickens-11
msd003,53,,279.25,136.77,5.70,0.76,0,4,1961.3,3,,msd003,53,False,question,dickens,1,12,13,1185.34284084,2,-99,question-dickens-12
msd003,54,,147.45,87.41,3.23,2.31,0,11,1936.9,10,,msd003,54,False,question,dickens,1,13,13,1893.37684084,2,-99,question-dickens-13
msd003,55,,229.78,100.71,4.26,4.81,0,103,1958.25,102,68,msd003,55,True,reading,flytrap,2,1,6,27358.7428408,1,-99,reading-flytrap-1
msd003,56,,294.32,194.11,5.01,5.42,0,122,1923.27,122,81,msd003,56,True,reading,flytrap,2,2,6,40355.7778408,1,-99,reading-flytrap-2
msd003,57,224.50,212.17,137.28,4.24,4.88,2,86,2132.84,85,58,msd003,57,True,reading,flytrap,2,3,6,22528.6208408,1,-99,reading-flytrap-3
msd003,58,107.50,269.58,198.83,4.78,5.32,2,101,2163.5,101,60,msd003,58,True,reading,flytrap,2,4,6,32069.9138408,1,-99,reading-flytrap-4
msd003,59,,238.16,151.11,4.77,5.44,0,91,1937.59,90,56,msd003,59,True,reading,flytrap,2,5,6,25639.9938408,1,-99,reading-flytrap-5
msd003,60,,241.84,114.91,5.52,6.00,0,82,1949.61,81,54,msd003,60,True,reading,flytrap,2,6,6,24477.4318408,1,-99,reading-flytrap-6
msd003,61,,249.86,110.7,6.97,6.42,0,7,1816.62,6,6,msd003,61,False,reading,flytrap,2,6,6,1989.47984084,0,-99,reading-flytrap-6
msd003,62,284.33,197.6,117.55,5.28,4.84,3,63,1937.2,62,,msd003,62,False,question,flytrap,2,1,13,16579.0608408,1,1,question-flytrap-1
msd003,63,728.00,179.3,96.43,4.01,3.44,1,50,2144.79,50,,msd003,63,False,question,flytrap,2,2,13,11746.3138408,3,3,question-flytrap-2
msd003,64,125.33,230.1,122.59,5.62,5.03,3,99,1995.93,99,,msd003,64,False,question,flytrap,2,3,13,27992.2908408,4,4,question-flytrap-3
msd003,65,181.00,187.3,116.07,4.35,4.53,1,114,2284.55,114,,msd003,65,False,question,flytrap,2,4,13,28408.6668408,2,2,question-flytrap-4
msd003,66,,214.16,122.67,4.38,4.69,0,103,2146.07,102,,msd003,66,False,question,flytrap,2,5,13,26392.1548408,3,2,question-flytrap-5
msd003,67,,264.56,133.46,7.00,3.51,0,9,2066.76,9,,msd003,67,False,question,flytrap,2,6,13,2786.38284084,3,-99,question-flytrap-6
msd003,68,,258.0,171.95,3.63,2.26,0,7,2268.43,6,,msd003,68,False,question,flytrap,2,7,13,1956.63184084,3,-99,question-flytrap-7
msd003,69,177.00,192.67,83.97,3.12,2.43,1,6,2028.19,5,,msd003,69,False,question,flytrap,2,8,13,1575.98184084,2,-99,question-flytrap-8
msd003,70,,235.67,49.52,6.69,5.48,0,3,2302.03,3,,msd003,70,False,question,flytrap,2,9,13,863.186840839,2,-99,question-flytrap-9
msd003,71,,178.38,78.76,4.67,2.34,0,8,2115.95,7,,msd003,71,False,question,flytrap,2,10,13,1729.65384084,2,-99,question-flytrap-10
msd003,72,,289.38,144.2,4.32,2.30,0,8,2187.84,7,,msd003,72,False,question,flytrap,2,11,13,2728.52484084,3,-99,question-flytrap-11
msd003,73,,365.33,273.38,0.60,0.24,0,3,1939.68,2,,msd003,73,False,question,flytrap,2,12,13,1101.24884084,2,-99,question-flytrap-12
msd003,74,,179.6,55.07,1.89,2.38,0,5,1904.17,5,,msd003,74,False,question,flytrap,2,13,13,1126.74084084,2,-99,question-flytrap-13
msd004,1,89.38,197.93,80.41,5.27,5.77,16,96,1376.77,95,58,msd004,1,True,reading,northpole,4,1,5,24112.7020357,1,-99,reading-northpole-1
msd004,2,91.70,188.7,67.07,5.77,5.91,10,70,1277.6,69,54,msd004,2,True,reading,northpole,4,2,5,16893.7020357,1,-99,reading-northpole-2
msd004,3,93.00,183.39,71.25,5.82,6.12,13,89,1310.47,89,59,msd004,3,True,reading,northpole,4,3,5,21069.6380357,1,-99,reading-northpole-3
msd004,4,85.00,195.27,72.01,5.36,5.79,13,80,1253.05,79,60,msd004,4,True,reading,northpole,4,4,5,19868.3470357,1,-99,reading-northpole-4
msd004,5,95.79,181.66,79.29,5.58,6.11,14,53,1409.49,53,22,msd004,5,True,reading,northpole,4,5,5,13309.8510357,1,-99,reading-northpole-5
msd004,6,77.00,164.5,68.86,6.83,6.99,15,36,1578.07,35,23,msd004,6,False,reading,northpole,4,5,5,8483.9650357,0,-99,reading-northpole-5
msd004,7,153.45,199.63,69.36,5.80,4.41,11,41,1613.71,41,,msd004,7,False,question,northpole,4,1,13,11354.6610357,3,3,question-northpole-1
msd004,8,108.24,170.31,69.52,6.64,5.45,21,110,1469.69,110,,msd004,8,False,question,northpole,4,2,13,25594.8090357,3,3,question-northpole-2
msd004,9,234.20,191.04,44.86,5.13,4.08,5,26,1522.05,27,,msd004,9,False,question,northpole,4,3,13,7099.0230357,1,1,question-northpole-3
msd004,10,151.44,193.62,96.94,4.74,4.15,18,69,1379.66,69,,msd004,10,False,question,northpole,4,4,13,18801.5820357,1,2,question-northpole-4
msd004,11,164.22,159.67,52.01,6.34,5.79,9,51,1430.52,51,,msd004,11,False,question,northpole,4,5,13,11559.1850357,2,4,question-northpole-5
msd004,12,98.50,181.6,76.98,6.77,5.91,6,35,1433.27,35,,msd004,12,False,question,northpole,4,6,13,8381.9140357,3,-99,question-northpole-6
msd004,13,226.80,177.2,82.95,7.69,5.90,5,30,1520.81,29,,msd004,13,False,question,northpole,4,7,13,7705.4430357,2,-99,question-northpole-7
msd004,14,439.00,150.0,61.77,7.72,9.18,2,13,1491.05,13,,msd004,14,False,question,northpole,4,8,13,3293.8210357,3,-99,question-northpole-8
msd004,15,511.00,147.75,56.21,9.14,7.17,1,8,1536.46,8,,msd004,15,False,question,northpole,4,9,13,1944.3730357,2,-99,question-northpole-9
msd004,16,377.50,151.36,63.1,6.01,3.94,2,11,1260.89,11,,msd004,16,False,question,northpole,4,10,13,2812.7110357,3,-99,question-northpole-10
msd004,17,241.25,173.95,49.23,6.64,3.21,4,21,1320.35,21,,msd004,17,False,question,northpole,4,11,13,5389.4040357,3,-99,question-northpole-11
msd004,18,71.50,159.53,40.97,5.73,4.73,4,15,1371.97,15,,msd004,18,False,question,northpole,4,12,13,3265.4420357,3,-99,question-northpole-12
msd004,19,222.29,191.83,104.06,7.51,9.20,7,24,1467.59,24,,msd004,19,False,question,northpole,4,13,13,7174.0240357,3,-99,question-northpole-13
msd004,20,88.26,168.7,69.58,6.97,7.33,19,83,1554.0,82,64,msd004,20,True,reading,dickens,1,1,5,19381.5520357,1,-99,reading-dickens-1
msd004,21,97.65,166.11,80.15,6.32,6.13,20,74,1569.88,73,53,msd004,21,True,reading,dickens,1,2,5,17744.6030357,1,-99,reading-dickens-2
msd004,22,98.00,168.3,63.07,6.85,7.16,18,82,1475.15,81,64,msd004,22,True,reading,dickens,1,3,5,19049.1690357,1,-99,reading-dickens-3
msd004,23,85.25,154.1,65.84,7.23,6.99,20,71,1491.82,70,44,msd004,23,True,reading,dickens,1,4,5,15622.2310357,1,-99,reading-dickens-4
msd004,24,97.00,159.68,69.31,6.61,6.51,16,56,1457.33,56,41,msd004,24,True,reading,dickens,1,5,5,12776.0650357,1,-99,reading-dickens-5
msd004,25,42.75,175.38,36.25,10.34,13.54,4,8,1620.71,8,5,msd004,25,False,reading,dickens,1,5,5,1844.8570357,0,-99,reading-dickens-5
msd004,26,115.07,159.74,77.26,6.31,5.89,15,74,1516.3,73,,msd004,26,False,question,dickens,1,1,13,16704.4360357,1,1,question-dickens-1
msd004,27,87.36,161.09,70.32,6.84,6.64,11,47,1525.97,46,,msd004,27,False,question,dickens,1,2,13,10759.4870357,3,3,question-dickens-2
msd004,28,158.29,168.51,75.93,6.57,5.50,17,97,1557.0,96,,msd004,28,False,question,dickens,1,3,13,23288.6520357,1,1,question-dickens-3
msd004,29,86.44,159.23,68.09,7.37,6.42,9,40,1555.28,40,,msd004,29,False,question,dickens,1,4,13,8971.7670357,4,4,question-dickens-4
msd004,30,171.50,179.04,80.03,6.84,7.13,16,70,1453.39,70,,msd004,30,False,question,dickens,1,5,13,18419.8180357,2,3,question-dickens-5
msd004,31,307.00,175.44,62.86,8.54,8.47,2,9,1559.4,9,,msd004,31,False,question,dickens,1,6,13,2473.6470357,3,-99,question-dickens-6
msd004,32,472.50,134.85,54.74,5.84,4.30,2,13,1615.34,13,,msd004,32,False,question,dickens,1,7,13,3130.5880357,3,-99,question-dickens-7
msd004,33,404.00,141.85,60.57,6.67,3.41,2,13,1421.41,13,,msd004,33,False,question,dickens,1,8,13,3156.5140357,3,-99,question-dickens-8
msd004,34,116.00,114.75,40.75,6.81,7.98,4,8,1343.63,8,,msd004,34,False,question,dickens,1,9,13,1719.7530357,2,-99,question-dickens-9
msd004,35,155.00,138.33,109.15,8.60,6.27,3,12,1445.6,12,,msd004,35,False,question,dickens,1,10,13,2716.6710357,2,-99,question-dickens-10
msd004,36,115.67,125.0,54.94,12.20,9.88,3,7,1345.84,7,,msd004,36,False,question,dickens,1,11,13,1758.5020357,3,-99,question-dickens-11
msd004,37,111.00,175.5,61.71,7.73,6.64,2,8,1352.28,7,,msd004,37,False,question,dickens,1,12,13,1918.2670357,3,-99,question-dickens-12
msd004,38,103.75,178.22,102.54,5.50,8.00,4,9,1230.13,9,,msd004,38,False,question,dickens,1,13,13,2389.0870357,3,-99,question-dickens-13
msd004,39,106.88,177.45,78.42,6.45,6.71,17,84,1566.46,83,66,msd004,39,True,reading,flytrap,2,1,6,20352.5660357,1,-99,reading-flytrap-1
msd004,40,91.88,169.32,80.3,5.85,6.03,17,90,1488.68,89,58,msd004,40,True,reading,flytrap,2,2,6,20518.3090357,1,-99,reading-flytrap-2
msd004,41,186.40,180.82,77.54,6.61,6.08,15,72,1354.41,71,53,msd004,41,True,reading,flytrap,2,3,6,19030.0940357,1,-99,reading-flytrap-3
msd004,42,140.18,169.65,68.56,6.54,6.76,17,74,1333.09,73,60,msd004,42,True,reading,flytrap,2,4,6,18278.8300357,1,-99,reading-flytrap-4
msd004,43,87.80,181.59,68.76,6.47,5.94,15,76,1409.43,75,54,msd004,43,True,reading,flytrap,2,5,6,18571.6050357,1,-99,reading-flytrap-5
msd004,44,149.69,167.56,61.52,6.86,5.66,16,70,1442.37,70,45,msd004,44,True,reading,flytrap,2,6,6,17465.7560357,1,-99,reading-flytrap-6
msd004,45,105.00,124.4,57.49,3.39,4.67,2,5,1282.74,4,2,msd004,45,False,reading,flytrap,2,6,6,1078.5710357,0,-99,reading-flytrap-6
msd004,46,181.42,142.9,71.04,7.57,7.00,12,51,1484.89,51,,msd004,46,False,question,flytrap,2,1,13,11565.9310357,1,1,question-flytrap-1
msd004,47,129.36,193.56,75.57,5.90,4.84,11,54,1498.85,55,,msd004,47,False,question,flytrap,2,2,13,14313.9630357,3,3,question-flytrap-2
msd004,48,130.12,167.37,64.25,6.44,6.37,17,105,1473.56,105,,msd004,48,False,question,flytrap,2,3,13,24414.7290357,3,4,question-flytrap-3
msd004,49,159.61,168.52,62.51,6.42,5.85,18,100,1511.47,100,,msd004,49,False,question,flytrap,2,4,13,24278.9630357,2,2,question-flytrap-4
msd004,50,168.78,166.72,61.83,6.15,4.93,9,53,1517.77,52,,msd004,50,False,question,flytrap,2,5,13,12631.5320357,3,2,question-flytrap-5
msd004,51,123.00,202.0,73.43,10.97,7.35,2,6,1515.41,6,,msd004,51,False,question,flytrap,2,6,13,1789.5680357,3,-99,question-flytrap-6
msd004,52,123.00,138.35,73.85,6.92,7.86,4,17,1692.31,16,,msd004,52,False,question,flytrap,2,7,13,3456.7130357,3,-99,question-flytrap-7
msd004,53,108.83,129.56,102.06,8.43,9.10,6,16,1647.53,16,,msd004,53,False,question,flytrap,2,8,13,3304.4970357,3,-99,question-flytrap-8
msd004,54,114.67,119.38,58.29,10.37,10.05,3,8,1564.89,8,,msd004,54,False,question,flytrap,2,9,13,1652.8700357,2,-99,question-flytrap-9
msd004,55,114.33,149.22,68.75,10.21,9.95,3,9,1436.78,8,,msd004,55,False,question,flytrap,2,10,13,2263.9360357,3,-99,question-flytrap-10
msd004,56,90.00,114.38,73.16,6.11,7.36,1,8,1284.0,7,,msd004,56,False,question,flytrap,2,11,13,1190.7980357,3,-99,question-flytrap-11
msd004,57,100.00,146.4,57.38,7.54,8.87,3,10,1451.23,10,,msd004,57,False,question,flytrap,2,12,13,2090.7160357,3,-99,question-flytrap-12
msd004,58,,157.5,25.37,3.33,1.72,0,4,1290.48,4,,msd004,58,False,question,flytrap,2,13,13,694.799035699,3,-99,question-flytrap-13
msd004,59,91.38,176.44,67.85,5.73,5.32,16,73,1592.42,72,48,msd004,59,True,reading,genome,3,1,6,17509.8420357,1,-99,reading-genome-1
msd004,60,109.08,169.45,67.29,6.84,6.58,12,67,1496.83,66,50,msd004,60,True,reading,genome,3,2,6,15553.4110357,1,-99,reading-genome-2
msd004,61,102.31,174.59,65.31,7.17,6.35,13,59,1516.7,58,48,msd004,61,True,reading,genome,3,3,6,14280.9470357,1,-99,reading-genome-3
msd004,62,140.09,173.48,66.38,5.96,6.42,23,88,1358.34,87,57,msd004,62,True,reading,genome,3,4,6,22135.6140357,1,-99,reading-genome-4
msd004,63,103.92,179.9,65.86,6.37,5.96,13,79,1454.51,79,55,msd004,63,True,reading,genome,3,5,6,18959.7290357,1,-99,reading-genome-5
msd004,64,96.40,167.0,94.16,6.80,7.80,5,21,1446.35,20,10,msd004,64,False,reading,genome,3,6,6,4853.7690357,0,-99,reading-genome-6
msd004,65,188.67,163.55,61.25,7.48,7.23,9,38,1446.57,37,,msd004,65,False,question,genome,3,1,13,9474.4590357,1,1,question-genome-1
msd004,66,305.80,169.46,95.56,3.60,3.84,5,24,1565.71,24,,msd004,66,False,question,genome,3,2,13,6522.2350357,4,3,question-genome-2
msd004,67,116.55,161.25,49.03,6.79,5.34,11,63,1520.79,63,,msd004,67,False,question,genome,3,3,13,14214.3810357,3,2,question-genome-3
msd004,68,146.92,164.74,66.79,6.31,6.15,13,69,1615.13,68,,msd004,68,False,question,genome,3,4,13,16312.5480357,1,1,question-genome-4
msd004,69,142.43,157.27,63.5,6.82,5.34,14,67,1515.24,67,,msd004,69,False,question,genome,3,5,13,15620.1490357,3,2,question-genome-5
msd004,70,85.67,159.7,88.64,5.26,7.73,3,10,1621.64,11,,msd004,70,False,question,genome,3,6,13,2304.9440357,3,-99,question-genome-6
msd004,71,125.33,154.23,73.68,11.53,11.47,3,13,1561.86,12,,msd004,71,False,question,genome,3,7,13,3082.9890357,2,-99,question-genome-7
msd004,72,,182.4,94.71,1.77,1.10,0,5,1480.23,4,,msd004,72,False,question,genome,3,8,13,948.831035699,3,-99,question-genome-8
msd004,73,123.50,96.17,80.15,4.97,4.88,2,6,1275.87,6,,msd004,73,False,question,genome,3,9,13,1116.4760357,2,-99,question-genome-9
msd004,74,521.00,158.11,53.4,4.61,2.95,1,9,1340.92,9,,msd004,74,False,question,genome,3,10,13,2183.8860357,3,-99,question-genome-10
msd004,75,195.67,154.27,76.06,5.83,3.45,3,11,1266.51,11,,msd004,75,False,question,genome,3,11,13,2665.9530357,3,-99,question-genome-11
msd004,76,,183.4,91.5,3.44,1.62,0,5,1330.06,4,,msd004,76,False,question,genome,3,12,13,977.621035699,3,-99,question-genome-12
msd004,77,,144.75,76.3,1.72,0.84,0,4,1060.81,3,,msd004,77,False,question,genome,3,13,13,586.441035699,3,-99,question-genome-13
msd005,1,399.50,150.1,96.2,5.05,6.16,12,69,1172.78,69,50,msd005,1,True,reading,dickens,1,1,5,33013.4378545,1,-99,reading-dickens-1
msd005,2,117.80,151.36,80.82,5.34,6.04,5,59,1092.89,58,48,msd005,2,True,reading,dickens,1,2,5,23548.4218545,1,-99,reading-dickens-2
msd005,3,138.75,158.08,79.42,4.34,5.23,8,109,1024.66,109,84,msd005,3,True,reading,dickens,1,3,5,29453.4458545,1,-99,reading-dickens-3
msd005,4,121.20,156.17,90.48,4.50,5.52,5,98,1097.09,97,59,msd005,4,True,reading,dickens,1,4,5,23270.1008545,1,-99,reading-dickens-4
msd005,5,114.57,181.84,129.27,4.11,5.31,7,89,1090.6,88,70,msd005,5,True,reading,dickens,1,5,5,22827.2028545,-1,-99,reading-dickens-5
msd005,6,,304.4,145.91,5.30,7.17,0,5,1370.05,4,4,msd005,6,True,reading,dickens,1,4,5,1634.1968545,-1,-99,reading-dickens-4
msd005,7,98.00,211.25,83.85,7.53,8.01,1,4,1382.34,3,3,msd005,7,True,reading,dickens,1,3,5,1359.0218545,-1,-99,reading-dickens-3
msd005,8,106.00,96.71,93.04,9.52,6.66,1,7,1264.12,7,5,msd005,8,True,reading,dickens,1,2,5,1556.6398545,-1,-99,reading-dickens-2
msd005,9,140.50,125.14,71.35,4.96,5.92,2,44,1247.01,44,29,msd005,9,False,reading,dickens,1,1,5,9115.5608545,0,-99,reading-dickens-1
msd005,10,174.40,183.27,100.52,4.83,5.00,10,110,1185.46,109,,msd005,10,False,question,dickens,1,1,13,28812.3688545,1,1,question-dickens-1
msd005,11,299.00,189.48,92.61,5.25,4.78,3,52,1160.48,52,,msd005,11,False,question,dickens,1,2,13,13380.3678545,3,3,question-dickens-2
msd005,12,289.25,156.12,71.79,5.02,4.56,4,94,1118.48,93,,msd005,12,False,question,dickens,1,3,13,21316.4598545,4,1,question-dickens-3
msd005,13,353.50,200.41,89.52,4.81,3.76,2,41,1152.08,41,,msd005,13,False,question,dickens,1,4,13,11139.6948545,4,4,question-dickens-4
msd005,14,270.00,190.86,83.96,4.57,4.39,3,83,1096.03,83,,msd005,14,False,question,dickens,1,5,13,20360.4468545,3,3,question-dickens-5
msd005,15,389.00,182.03,87.62,4.86,3.74,1,38,1104.55,37,,msd005,15,False,question,dickens,1,6,13,9223.9738545,2,-99,question-dickens-6
msd005,16,753.00,212.27,124.27,5.54,3.83,1,11,1139.11,11,,msd005,16,False,question,dickens,1,7,13,4033.4318545,3,-99,question-dickens-7
msd005,17,399.00,198.78,127.39,5.23,2.91,1,18,1093.31,18,,msd005,17,False,question,dickens,1,8,13,5057.1688545,2,-99,question-dickens-8
msd005,18,630.00,187.0,60.56,7.41,10.14,1,7,1051.52,7,,msd005,18,False,question,dickens,1,9,13,2232.3248545,2,-99,question-dickens-9
msd005,19,501.50,148.47,67.05,4.45,2.86,2,19,1133.79,18,,msd005,19,False,question,dickens,1,10,13,5181.5088545,2,-99,question-dickens-10
msd005,20,371.00,235.62,235.92,4.61,2.89,2,16,1079.1,15,,msd005,20,False,question,dickens,1,11,13,5470.4958545,3,-99,question-dickens-11
msd005,21,281.67,187.92,107.06,6.66,6.16,3,13,993.08,13,,msd005,21,False,question,dickens,1,12,13,4098.5638545,3,-99,question-dickens-12
msd005,22,561.00,202.6,76.89,3.67,2.04,1,10,1043.38,10,,msd005,22,False,question,dickens,1,13,13,3296.1578545,3,-99,question-dickens-13
msd005,23,92.67,200.13,84.47,4.16,5.84,6,111,1110.01,110,85,msd005,23,True,reading,flytrap,2,1,6,27745.8298545,1,-99,reading-flytrap-1
msd005,24,115.25,222.63,108.25,4.60,5.29,8,137,1045.51,136,86,msd005,24,True,reading,flytrap,2,2,6,37884.4888545,1,-99,reading-flytrap-2
msd005,25,102.33,232.18,200.43,3.84,5.03,9,145,1016.85,144,86,msd005,25,True,reading,flytrap,2,3,6,40973.3868545,1,-99,reading-flytrap-3
msd005,26,101.86,209.74,93.27,4.62,5.22,7,102,1033.48,102,74,msd005,26,True,reading,flytrap,2,4,6,26825.8478545,1,-99,reading-flytrap-4
msd005,27,123.67,197.41,101.53,3.89,4.74,9,131,1014.0,131,78,msd005,27,True,reading,flytrap,2,5,6,33949.0658545,1,-99,reading-flytrap-5
msd005,28,88.00,211.81,112.79,4.63,5.50,5,88,1042.19,87,64,msd005,28,True,reading,flytrap,2,6,6,23010.0008545,1,-99,reading-flytrap-6
msd005,29,92.00,154.08,59.44,8.53,8.32,2,25,1185.3,24,13,msd005,29,False,reading,flytrap,2,6,6,5502.9938545,0,-99,reading-flytrap-6
msd005,30,211.00,179.72,94.02,4.62,4.57,5,83,1096.83,82,,msd005,30,False,question,flytrap,2,1,13,20098.3148545,1,1,question-flytrap-1
msd005,31,157.88,199.34,98.81,4.65,4.00,8,191,1120.23,190,,msd005,31,False,question,flytrap,2,2,13,49747.1508545,2,3,question-flytrap-2
msd005,32,242.40,194.16,86.09,4.88,5.07,5,67,1118.55,66,,msd005,32,False,question,flytrap,2,3,13,17607.2488545,4,4,question-flytrap-3
msd005,33,165.11,188.16,84.77,4.76,4.88,9,199,1127.27,199,,msd005,33,False,question,flytrap,2,4,13,48687.3118545,2,2,question-flytrap-4
msd005,34,196.00,215.81,98.01,4.60,4.40,5,98,1116.0,98,,msd005,34,False,question,flytrap,2,5,13,26970.0128545,4,2,question-flytrap-5
msd005,35,471.00,184.32,98.66,4.91,3.70,1,19,1127.4,19,,msd005,35,False,question,flytrap,2,6,13,5203.0788545,3,-99,question-flytrap-6
